S_No,FirstName,LastName,Education,Job_Role,DeptID,Gender,MaritalStatus,YearlyIncome,MonthlyIncome,Sales,BusinessTravel,Department,hire_date
942,Lakshmi,Deville,TechnicalDegree,LaboratoryTechnician,2,Female,Married,55524,4627,10179.4,Travel_Rarely,Research&Development,2007-04-10
943,Muzhong,Chleq,TechnicalDegree,HealthcareRepresentative,3,Female,Married,85128,7094,15606.8,Travel_Rarely,Research&Development,2004-06-14
944,Weiye,Nitsche,LifeSciences,HumanResources,3,Female,Single,41076,3423,7530.6,Travel_Rarely,HumanResources,2006-08-26
945,Katsuo,Miake,LifeSciences,LaboratoryTechnician,1,Female,Married,80088,6674,14682.8,Non-Travel,Research&Development,2007-12-12
946,Fun,Heuser,LifeSciences,ResearchDirector,3,Female,Married,202560,16880,37136,Travel_Rarely,Research&Development,2008-02-06
947,Shimshon,Champarnaud,Marketing,SalesExecutive,2,Male,Single,109128,9094,20006.8,Travel_Rarely,Sales,2003-07-14
948,Teunis,Kleiser,LifeSciences,SalesExecutive,3,Male,Single,101352,8446,18581.2,Travel_Rarely,Sales,2005-10-26
949,Rayond,Cronau,Medical,Manager,3,Female,Married,142992,11916,26215.2,Travel_Rarely,Research&Development,2006-02-12
950,Sushant,Begiun,LifeSciences,ManufacturingDirector,3,Male,Single,54408,4534,9974.8,Travel_Rarely,Research&Development,2006-04-06
951,Lunjin,DeMori,LifeSciences,SalesExecutive,3,Female,Divorced,118224,9852,21674.4,Non-Travel,Sales,2007-06-21
952,Kwangho,Dredge,Medical,SalesExecutive,1,Male,Single,73812,6151,13532.2,Non-Travel,Sales,2008-01-13
953,Cheong,Coors,LifeSciences,SalesRepresentative,3,Female,Single,27624,2302,5064.4,Travel_Frequently,Sales,2003-09-17
954,Ramzi,Furudate,LifeSciences,LaboratoryTechnician,3,Male,Married,28344,2362,5196.4,Travel_Rarely,Research&Development,2004-02-17
955,Susanne,Jiang,LifeSciences,Manager,3,Male,Married,214332,17861,39294.2,Non-Travel,Research&Development,2005-08-17
956,Kazunori,Vieth,Medical,Manager,1,Female,Married,230244,19187,42211.4,Travel_Rarely,Research&Development,2002-06-07
957,Danil,Kropatsch,LifeSciences,Manager,3,Male,Single,236604,19717,43377.4,Travel_Rarely,HumanResources,2002-06-07
958,Suebskul,Srimani,LifeSciences,ResearchScientist,3,Male,Divorced,42528,3544,7796.8,Non-Travel,Research&Development,2002-06-07
959,Vishwani,Petersohn,LifeSciences,HealthcareRepresentative,3,Male,Divorced,102000,8500,18700,Travel_Rarely,Research&Development,2002-06-07
960,Adil,Taubenfeld,LifeSciences,ResearchScientist,3,Male,Single,55932,4661,10254.2,Travel_Rarely,Research&Development,2003-06-17
961,Arno,Kumaresan,Marketing,SalesExecutive,3,Female,Divorced,49236,4103,9026.6,Travel_Frequently,Sales,2005-09-21
962,Munenori,Markovitch,LifeSciences,ResearchScientist,3,Male,Single,50988,4249,9347.8,Travel_Frequently,Research&Development,2001-01-13
963,Valery,Rousseau,LifeSciences,Manager,3,Male,Divorced,168312,14026,30857.2,Travel_Rarely,HumanResources,2006-01-03
964,Ferdinand,Prenel,LifeSciences,SalesExecutive,3,Female,Divorced,82716,6893,15164.6,Travel_Rarely,Sales,2007-05-21
965,Chrisa,Narahara,Medical,SalesExecutive,3,Female,Single,73500,6125,13475,Travel_Rarely,Sales,2005-06-25
966,Inderjeet,Perly,Medical,LaboratoryTechnician,3,Male,Married,44028,3669,8071.8,Travel_Rarely,Research&Development,2006-02-05
967,Visit,Nyanchama,Medical,ManufacturingDirector,2,Female,Married,120096,10008,22017.6,Travel_Rarely,Research&Development,2007-02-07
968,Debatosh,Colorni,LifeSciences,LaboratoryTechnician,3,Male,Married,28644,2387,5251.4,Travel_Rarely,Research&Development,2002-08-17
969,Jianhui,Aloia,Marketing,SalesExecutive,4,Female,Married,55668,4639,10205.8,Travel_Frequently,Sales,2002-08-16
970,Munehiro,Carrere,LifeSciences,ManufacturingDirector,3,Male,Single,94776,7898,17375.6,Travel_Rarely,Research&Development,2005-09-28
971,JiYoung,Luks,Medical,SalesRepresentative,4,Female,Married,30408,2534,5574.8,Travel_Rarely,Sales,2005-09-30
972,Rajmohan,Koblick,TechnicalDegree,ManufacturingDirector,2,Female,Single,157704,13142,28912.4,Travel_Rarely,Research&Development,2006-03-07
973,Georgi,Atchley,LifeSciences,LaboratoryTechnician,3,Female,Single,19332,1611,3544.2,Non-Travel,Research&Development,2007-12-07
974,Arco,Jervis,Medical,LaboratoryTechnician,2,Female,Married,64356,5363,11798.6,Travel_Rarely,Research&Development,2002-12-07
975,Shay,Casley,LifeSciences,SalesExecutive,1,Male,Single,60852,5071,11156.2,Travel_Frequently,Sales,2003-05-18
976,Oscal,Fasbender,Marketing,SalesExecutive,4,Male,Single,164340,13695,30129,Travel_Rarely,Sales,2005-12-24
977,Narain,Thummel,LifeSciences,ManufacturingDirector,3,Male,Married,160824,13402,29484.4,Travel_Rarely,Research&Development,2005-07-24
978,Mizuhito,Prochazka,TechnicalDegree,ResearchScientist,2,Female,Divorced,24348,2029,4463.8,Non-Travel,Research&Development,2006-11-15
979,Valery,Skafidas,Medical,HealthcareRepresentative,4,Female,Divorced,76524,6377,14029.4,Travel_Rarely,Research&Development,2007-08-10
980,Make,Spataro,Medical,LaboratoryTechnician,3,Male,Married,65148,5429,11943.8,Travel_Rarely,Research&Development,2004-07-18
981,Tesuya,Slaats,LifeSciences,SalesRepresentative,2,Female,Single,33420,2785,6127,Travel_Frequently,Sales,2005-04-10
982,Susumu,Reghbati,Marketing,SalesExecutive,3,Female,Married,55368,4614,10150.8,Travel_Frequently,Sales,2003-05-01
983,Reinhard,Lindenbaum,LifeSciences,ResearchScientist,4,Male,Divorced,31320,2610,5742,Travel_Frequently,Research&Development,2005-10-10
984,Ronghao,Narahara,TechnicalDegree,HealthcareRepresentative,3,Female,Single,80244,6687,14711.4,Travel_Rarely,Research&Development,2007-11-16
985,Mara,Bahi,LifeSciences,SalesExecutive,2,Male,Married,56688,4724,10392.8,Travel_Rarely,Sales,2005-07-16
986,Kyoichi,Wossner,Medical,ManufacturingDirector,3,Male,Married,74148,6179,13593.8,Travel_Rarely,Research&Development,2006-09-28
987,Younwoo,Maquelin,LifeSciences,SalesExecutive,2,Male,Married,73440,6120,13464,Travel_Rarely,Sales,2007-01-14
988,Hironoby,Atchley,Marketing,SalesExecutive,3,Male,Married,127152,10596,23311.2,Travel_Frequently,Sales,2008-03-08
989,Heng,Waterhouse,LifeSciences,ResearchScientist,3,Female,Divorced,65604,5467,12027.4,Travel_Frequently,Research&Development,2005-08-20
990,Leni,Eppinger,LifeSciences,ResearchScientist,3,Male,Married,35952,2996,6591.2,Travel_Rarely,Research&Development,2005-10-30
991,Gal,Scallan,LifeSciences,SalesExecutive,3,Male,Married,119976,9998,21995.6,Travel_Frequently,Sales,2005-02-16
992,Udaiprakash,Schmezko,Marketing,SalesExecutive,3,Male,Married,48936,4078,8971.6,Travel_Rarely,Sales,2007-04-10
993,Sumali,Arlazarov,LifeSciences,HealthcareRepresentative,3,Male,Married,131040,10920,24024,Non-Travel,Research&Development,2004-06-14
994,Arch,Minakawa,LifeSciences,SalesExecutive,4,Male,Married,74784,6232,13710.4,Travel_Rarely,Sales,2006-08-26
995,Abdulla,Beutelspacher,Medical,ManufacturingDirector,4,Female,Married,158964,13247,29143.4,Travel_Frequently,Research&Development,2007-12-12
996,Avishai,Picci,Medical,ResearchScientist,2,Female,Single,48972,4081,8978.2,Travel_Rarely,Research&Development,2008-02-06
997,Juyoung,Seghrouchni,Marketing,SalesExecutive,2,Female,Married,69228,5769,12691.8,Travel_Rarely,Sales,2003-07-14
998,Bartek,Strooper,LifeSciences,ResearchScientist,3,Female,Single,28728,2394,5266.8,Travel_Rarely,Research&Development,2005-10-26
999,Morris,Famili,Medical,ResearchScientist,2,Male,Single,46848,3904,8588.8,Travel_Rarely,Research&Development,2006-02-12
1000,Mountaz,Schicker,HumanResources,Manager,3,Female,Married,201588,16799,36957.8,Travel_Rarely,HumanResources,2006-04-06
1001,Anyuan,Nanard,Other,LaboratoryTechnician,3,Female,Married,35400,2950,6490,Travel_Rarely,Research&Development,2007-06-21
1002,Shaowei,Iisaku,Medical,LaboratoryTechnician,3,Female,Single,43548,3629,7983.8,Travel_Rarely,Research&Development,2008-01-13
1003,Matk,Akazan,LifeSciences,ManufacturingDirector,3,Male,Single,112344,9362,20596.4,Travel_Frequently,Research&Development,2003-09-17
1004,Aleksander,Fioravanti,TechnicalDegree,LaboratoryTechnician,3,Male,Married,38748,3229,7103.8,Travel_Rarely,Research&Development,2004-02-17
1005,Katsuyuki,Norsworthy,Other,LaboratoryTechnician,4,Male,Single,42936,3578,7871.6,Travel_Rarely,Research&Development,2005-08-17
1006,Toshimitsu,Larfeldt,Other,HumanResources,2,Male,Single,95856,7988,17573.6,Travel_Rarely,HumanResources,2002-06-07
1007,Berna,Skafidas,LifeSciences,LaboratoryTechnician,2,Male,Single,51408,4284,9424.8,Travel_Frequently,Research&Development,2002-06-07
1008,Remko,Zyda,Other,HealthcareRepresentative,3,Female,Single,90636,7553,16616.6,Travel_Frequently,Research&Development,2002-06-07
1009,Kazuhiro,Kushnir,Medical,ResearchDirector,3,Female,Single,207936,17328,38121.6,Travel_Rarely,Research&Development,2002-06-07
1010,Shaz,Kabayashi,Medical,ResearchDirector,3,Female,Married,236412,19701,43342.2,Travel_Rarely,Research&Development,2003-06-17
1011,Gor,Usery,Medical,ResearchDirector,4,Male,Divorced,176784,14732,32410.4,Travel_Rarely,Research&Development,2005-09-21
1012,Shigehito,Brodie,Marketing,SalesExecutive,3,Female,Single,111336,9278,20411.6,Travel_Rarely,Sales,2001-01-13
1013,Shigeichiro,Wroclawski,LifeSciences,SalesRepresentative,1,Female,Single,16308,1359,2989.8,Travel_Frequently,Sales,2006-01-03
1014,Sushant,Staylopatis,Marketing,SalesExecutive,3,Female,Divorced,57348,4779,10513.8,Travel_Rarely,Sales,2007-05-21
1015,Marco,Iisaku,LifeSciences,ResearchDirector,3,Female,Single,197064,16422,36128.4,Travel_Rarely,Research&Development,2005-06-25
1016,Inderjeet,Bharadwaj,Other,ResearchScientist,3,Male,Divorced,35952,2996,6591.2,Travel_Frequently,Research&Development,2006-02-05
1017,Jahangir,Laventhal,LifeSciences,ResearchScientist,2,Female,Single,15132,1261,2774.2,Travel_Rarely,Research&Development,2007-02-07
1018,Ranga,Burnard,LifeSciences,LaboratoryTechnician,3,Male,Married,25188,2099,4617.8,Travel_Rarely,Research&Development,2002-08-17
1019,Urs,Danley,LifeSciences,LaboratoryTechnician,2,Male,Single,69720,5810,12782,Travel_Rarely,Research&Development,2002-08-16
1020,Arno,Picel,Marketing,SalesExecutive,2,Female,Married,67764,5647,12423.4,Travel_Rarely,Sales,2005-09-28
1021,Duke,Schnabel,TechnicalDegree,ResearchScientist,3,Male,Married,41040,3420,7524,Travel_Rarely,Research&Development,2005-09-30
1022,Huican,Katalagarianos,LifeSciences,SalesRepresentative,2,Male,Married,52800,4400,9680,Travel_Rarely,Sales,2006-03-07
1023,Kerryn,Vigier,TechnicalDegree,LaboratoryTechnician,4,Male,Single,42000,3500,7700,Non-Travel,Research&Development,2007-12-07
1024,Billur,Braunschweig,LifeSciences,ResearchScientist,3,Female,Married,24792,2066,4545.2,Travel_Rarely,Research&Development,2002-12-07
1025,Weiwu,Choobineh,Medical,ResearchDirector,3,Female,Married,206028,17169,37771.8,Travel_Rarely,Research&Development,2003-05-18
1026,Naraig,Kugler,Medical,SalesExecutive,3,Female,Married,49944,4162,9156.4,Travel_Rarely,Sales,2005-12-24
1027,Hatsukazu,Swist,Marketing,SalesExecutive,3,Male,Married,110448,9204,20248.8,Travel_Rarely,Sales,2005-07-24
1028,Takushi,Bolsens,LifeSciences,LaboratoryTechnician,2,Female,Married,39528,3294,7246.8,Travel_Rarely,Research&Development,2006-11-15
1029,Eckart,Braunschweig,Medical,ResearchScientist,4,Male,Married,25524,2127,4679.4,Travel_Rarely,Research&Development,2007-08-10
1030,Danel,Pardalos,Other,LaboratoryTechnician,3,Male,Divorced,47700,3975,8745,Non-Travel,Research&Development,2004-07-18
1031,Eran,Adachi,LifeSciences,SalesExecutive,3,Male,Divorced,129516,10793,23744.6,Travel_Rarely,Sales,2005-04-10
1032,Lakshmi,Kolinko,Marketing,SalesExecutive,3,Male,Divorced,121152,10096,22211.2,Travel_Rarely,Sales,2003-05-01
1033,Premal,Noriega,LifeSciences,LaboratoryTechnician,2,Female,Single,43752,3646,8021.2,Non-Travel,Research&Development,2005-10-10
1034,Gen,Tiemann,LifeSciences,ManufacturingDirector,4,Female,Single,89352,7446,16381.2,Travel_Frequently,Research&Development,2007-11-16
1035,Isamu,Vadhan,Medical,HealthcareRepresentative,1,Male,Divorced,130212,10851,23872.2,Travel_Rarely,Research&Development,2005-07-16
1036,Fumiko,Asser,Medical,HumanResources,4,Female,Single,25308,2109,4639.8,Travel_Rarely,HumanResources,2006-09-28
1037,Valdiodio,Raczkowsky,LifeSciences,LaboratoryTechnician,3,Male,Married,44664,3722,8188.4,Travel_Frequently,Research&Development,2007-01-14
1038,Muneo,Papsdorf,TechnicalDegree,ManufacturingDirector,3,Male,Married,112560,9380,20636,Travel_Rarely,Research&Development,2008-03-08
1039,Peternela,Birnbaum,Marketing,SalesExecutive,3,Male,Divorced,65832,5486,12069.2,Travel_Rarely,Sales,2005-08-20
1040,Hitomi,Valette,TechnicalDegree,HumanResources,3,Female,Married,32904,2742,6032.4,Travel_Rarely,HumanResources,2005-10-30
1041,Toong,Murrill,Medical,ResearchDirector,2,Male,Divorced,165084,13757,30265.4,Non-Travel,Research&Development,2005-02-16
1042,Huiqun,Bellone,Medical,SalesExecutive,3,Male,Single,101556,8463,18618.6,Travel_Rarely,Sales,2007-04-10
1043,Elrique,Raney,LifeSciences,LaboratoryTechnician,2,Male,Single,37944,3162,6956.4,Non-Travel,Research&Development,2004-06-14
1044,Filipp,Munawer,Medical,ResearchDirector,4,Male,Single,199176,16598,36515.6,Travel_Rarely,Research&Development,2006-08-26
1045,Sugwoo,Dulin,TechnicalDegree,HealthcareRepresentative,3,Male,Married,79812,6651,14632.2,Travel_Rarely,Research&Development,2007-12-12
1046,Yishay,Decleir,Medical,ResearchScientist,3,Male,Divorced,28140,2345,5159,Travel_Rarely,Research&Development,2008-02-06
1047,Somnath,Parascandalo,LifeSciences,ResearchScientist,3,Male,Single,41040,3420,7524,Travel_Rarely,Research&Development,2003-07-14
1048,Pranjal,Billawala,Medical,SalesExecutive,3,Male,Married,52476,4373,9620.6,Travel_Frequently,Sales,2005-10-26
1049,Chiradeep,Furedi,Other,SalesExecutive,1,Male,Single,57108,4759,10469.8,Travel_Rarely,Sales,2006-02-12
1050,Masako,Schiper,LifeSciences,SalesExecutive,3,Male,Married,63612,5301,11662.2,Travel_Rarely,Sales,2006-04-06
1051,Flemming,Baezner,Medical,LaboratoryTechnician,3,Female,Single,44076,3673,8080.6,Travel_Frequently,Research&Development,2007-06-21
1052,Chinya,Deyuan,Marketing,SalesExecutive,3,Female,Married,57216,4768,10489.6,Travel_Frequently,Sales,2008-01-13
1053,Sumali,Candan,TechnicalDegree,ResearchScientist,3,Male,Divorced,15288,1274,2802.8,Non-Travel,Research&Development,2003-09-17
1054,Shin,Foote,LifeSciences,ResearchScientist,4,Male,Married,58800,4900,10780,Travel_Rarely,Research&Development,2004-02-17
1055,Munehiro,Aingworth,LifeSciences,HealthcareRepresentative,3,Male,Divorced,125592,10466,23025.2,Travel_Rarely,Research&Development,2005-08-17
1056,Zhensheng,Juneja,Medical,ResearchDirector,3,Male,Divorced,204084,17007,37415.4,Travel_Frequently,Research&Development,2002-06-07
1057,Arve,Erde,TechnicalDegree,SalesRepresentative,3,Male,Married,34908,2909,6399.8,Travel_Frequently,Sales,2002-06-07
1058,Divine,Aingworth,TechnicalDegree,SalesExecutive,3,Female,Single,69180,5765,12683,Travel_Frequently,Sales,2002-06-07
1059,Chenye,Hertweck,Medical,SalesExecutive,2,Female,Single,55188,4599,10117.8,Travel_Rarely,Sales,2002-06-07
1060,Matk,Rahimi,LifeSciences,SalesRepresentative,3,Male,Married,28848,2404,5288.8,Travel_Rarely,Sales,2003-06-17
1061,Alselm,Parascandalo,Medical,LaboratoryTechnician,3,Male,Single,38064,3172,6978.4,Travel_Frequently,Research&Development,2005-09-21
1062,Marlo,Kandlur,LifeSciences,SalesRepresentative,3,Female,Married,24396,2033,4472.6,Non-Travel,Sales,2001-01-13
1063,Insup,Benveniste,Medical,ManufacturingDirector,3,Male,Single,122508,10209,22459.8,Travel_Frequently,Research&Development,2006-01-03
1064,Alain,Bonifati,LifeSciences,SalesExecutive,2,Male,Divorced,103440,8620,18964,Travel_Rarely,Sales,2007-05-21
1065,Baziley,Buchter,LifeSciences,HumanResources,3,Male,Divorced,24768,2064,4540.8,Travel_Rarely,HumanResources,2005-06-25
1066,Bluma,Ulupinar,LifeSciences,HealthcareRepresentative,3,Male,Married,48420,4035,8877,Travel_Rarely,Research&Development,2006-02-05
1067,Mariangiola,Gulla,Medical,LaboratoryTechnician,2,Female,Married,46056,3838,8443.6,Travel_Rarely,Research&Development,2007-02-07
1068,JoAnna,Decleir,Medical,SalesExecutive,3,Female,Married,55092,4591,10100.2,Travel_Rarely,Sales,2002-08-17
1069,Byong,Douceur,Medical,LaboratoryTechnician,2,Male,Single,30732,2561,5634.2,Travel_Frequently,Research&Development,2002-08-16
1070,Christoper,Butterworth,LifeSciences,ResearchScientist,2,Male,Divorced,18756,1563,3438.6,Travel_Rarely,Research&Development,2005-09-28
1071,Olivera,Maccarone,LifeSciences,SalesExecutive,3,Male,Single,58776,4898,10775.6,Travel_Frequently,Sales,2005-09-30
1072,Gennady,Menhoudj,Medical,LaboratoryTechnician,2,Female,Married,57468,4789,10535.8,Travel_Rarely,Research&Development,2006-03-07
1073,Alper,Axelband,LifeSciences,LaboratoryTechnician,3,Female,Married,38160,3180,6996,Travel_Frequently,Research&Development,2007-12-07
1074,Jaques,Narwekar,LifeSciences,ManufacturingDirector,1,Male,Married,78588,6549,14407.8,Travel_Rarely,Research&Development,2002-12-07
1075,Moti,Hofstetter,LifeSciences,HealthcareRepresentative,3,Male,Single,76656,6388,14053.6,Travel_Rarely,Research&Development,2003-05-18
1076,Taegyun,Speckmann,Medical,Manager,3,Male,Single,134928,11244,24736.8,Travel_Rarely,Research&Development,2005-12-24
1077,Breannda,Vesel,Medical,Manager,3,Female,Divorced,192384,16032,35270.4,Travel_Frequently,Research&Development,2005-07-24
1078,Baoqiu,Vecchi,TechnicalDegree,ResearchScientist,2,Male,Single,28344,2362,5196.4,Travel_Rarely,Research&Development,2006-11-15
1079,Jeanna,Riesenhuber,LifeSciences,ResearchDirector,3,Male,Married,195936,16328,35921.6,Travel_Rarely,Research&Development,2007-08-10
1080,Sibyl,Rajaraman,LifeSciences,ManufacturingDirector,3,Female,Single,100512,8376,18427.2,Travel_Rarely,Research&Development,2004-07-18
1081,Jovan,Sanella,LifeSciences,Manager,3,Female,Married,199272,16606,36533.2,Travel_Rarely,Sales,2005-04-10
1082,Berthier,Luby,LifeSciences,HealthcareRepresentative,2,Female,Single,103272,8606,18933.2,Travel_Rarely,Research&Development,2003-05-01
1083,Leon,Huttel,LifeSciences,LaboratoryTechnician,3,Male,Single,27264,2272,4998.4,Travel_Rarely,Research&Development,2005-10-10
1084,Weiwu,Encarnacion,LifeSciences,LaboratoryTechnician,3,Male,Single,24216,2018,4439.6,Travel_Rarely,Research&Development,2007-11-16
1085,Srinidhi,Henders,TechnicalDegree,SalesExecutive,2,Male,Married,84996,7083,15582.6,Travel_Rarely,Sales,2005-07-16
1086,Apostol,Pintelas,LifeSciences,ResearchScientist,3,Female,Single,49008,4084,8984.8,Travel_Frequently,Research&Development,2006-09-28
1087,Yifei,Driscoll,Medical,ResearchDirector,1,Male,Single,172932,14411,31704.2,Travel_Frequently,Research&Development,2007-01-14
1088,Manton,Collavizza,TechnicalDegree,SalesRepresentative,3,Male,Married,27696,2308,5077.6,Travel_Rarely,Sales,2008-03-08
1089,Heekeun,Delgrange,Medical,LaboratoryTechnician,2,Male,Married,58092,4841,10650.2,Travel_Rarely,Research&Development,2005-08-20
1090,Heon,Ossenbruggen,Medical,ResearchScientist,3,Male,Married,51420,4285,9427,Travel_Rarely,Research&Development,2005-10-30
1091,Remzi,Cappello,Other,HealthcareRepresentative,1,Female,Married,116580,9715,21373,Travel_Rarely,Research&Development,2005-02-16
1092,Miyeon,Krider,LifeSciences,ManufacturingDirector,2,Male,Single,51840,4320,9504,Travel_Rarely,Research&Development,2007-04-10
